class,line,callee,type,label
BenchmarkTest11106,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest16037,52,DirContext.search,ldapi,truepositive
BenchmarkTest00378,75,DirContext.search,ldapi,truepositive
BenchmarkTest11098,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04879,51,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01076,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest16786,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04178,54,DirContext.search,ldapi,truepositive
BenchmarkTest03000,70,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02280,54,DirContext.search,ldapi,truepositive
BenchmarkTest01746,73,InitialDirContext.search,ldapi,truepositive
BenchmarkTest00381,68,DirContext.search,ldapi,truepositive
BenchmarkTest18541,50,DirContext.search,ldapi,truepositive
BenchmarkTest19923,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest03517,69,DirContext.search,ldapi,truepositive
BenchmarkTest05392,55,DirContext.search,ldapi,truepositive
BenchmarkTest17325,53,DirContext.search,ldapi,truepositive
BenchmarkTest09216,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest16697,48,DirContext.search,ldapi,truepositive
BenchmarkTest04176,56,DirContext.search,ldapi,truepositive
BenchmarkTest01000,50,DirContext.search,ldapi,truepositive
BenchmarkTest00463,76,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12922,49,DirContext.search,ldapi,truepositive
BenchmarkTest16788,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest09780,49,DirContext.search,ldapi,truepositive
BenchmarkTest02277,67,DirContext.search,ldapi,truepositive
BenchmarkTest04181,57,DirContext.search,ldapi,truepositive
BenchmarkTest07876,48,DirContext.search,ldapi,truepositive
BenchmarkTest14919,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07953,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19187,52,DirContext.search,ldapi,truepositive
BenchmarkTest01736,63,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02360,54,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05389,56,DirContext.search,ldapi,truepositive
BenchmarkTest09789,48,DirContext.search,ldapi,truepositive
BenchmarkTest11752,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05474,55,InitialDirContext.search,ldapi,truepositive
BenchmarkTest15426,52,DirContext.search,ldapi,truepositive
BenchmarkTest00993,51,DirContext.search,ldapi,truepositive
BenchmarkTest16047,52,DirContext.search,ldapi,truepositive
BenchmarkTest12998,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02359,73,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07257,67,DirContext.search,ldapi,truepositive
BenchmarkTest19279,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19927,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12309,53,DirContext.search,ldapi,truepositive
BenchmarkTest18548,49,DirContext.search,ldapi,truepositive
BenchmarkTest14186,66,DirContext.search,ldapi,truepositive
BenchmarkTest07373,66,InitialDirContext.search,ldapi,truepositive
BenchmarkTest00461,75,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07871,49,DirContext.search,ldapi,truepositive
BenchmarkTest01654,55,DirContext.search,ldapi,truepositive
BenchmarkTest00385,68,DirContext.search,ldapi,truepositive
BenchmarkTest17946,52,DirContext.search,ldapi,truepositive
BenchmarkTest03600,57,InitialDirContext.search,ldapi,truepositive
BenchmarkTest18538,50,DirContext.search,ldapi,truepositive
BenchmarkTest09779,49,DirContext.search,ldapi,truepositive
BenchmarkTest01742,55,InitialDirContext.search,ldapi,truepositive
BenchmarkTest03002,55,InitialDirContext.search,ldapi,truepositive
BenchmarkTest10363,53,DirContext.search,ldapi,truepositive
BenchmarkTest13005,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04882,70,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14916,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest08601,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01071,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest13000,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19832,48,DirContext.search,ldapi,truepositive
BenchmarkTest01739,61,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07956,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest18546,49,DirContext.search,ldapi,truepositive
BenchmarkTest05386,61,DirContext.search,ldapi,truepositive
BenchmarkTest00224,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest18028,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest11101,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12995,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07368,66,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12314,52,DirContext.search,ldapi,truepositive
BenchmarkTest09790,48,DirContext.search,ldapi,truepositive
BenchmarkTest16700,48,DirContext.search,ldapi,truepositive
BenchmarkTest12993,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12920,49,DirContext.search,ldapi,truepositive
BenchmarkTest17948,52,DirContext.search,ldapi,truepositive
BenchmarkTest19174,53,DirContext.search,ldapi,truepositive
BenchmarkTest09885,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest16695,49,DirContext.search,ldapi,truepositive
BenchmarkTest17413,54,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19920,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest16793,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02357,59,InitialDirContext.search,ldapi,truepositive
BenchmarkTest16029,53,DirContext.search,ldapi,truepositive
BenchmarkTest09219,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest03598,69,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19830,49,DirContext.search,ldapi,truepositive
BenchmarkTest08599,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07371,66,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14181,67,DirContext.search,ldapi,truepositive
BenchmarkTest07961,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05999,56,DirContext.search,ldapi,truepositive
BenchmarkTest00383,87,DirContext.search,ldapi,truepositive
BenchmarkTest09875,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04266,61,InitialDirContext.search,ldapi,truepositive
BenchmarkTest03605,57,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02352,56,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04884,55,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05992,57,DirContext.search,ldapi,truepositive
BenchmarkTest12927,48,DirContext.search,ldapi,truepositive
BenchmarkTest11096,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest18634,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest11111,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest11749,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07265,67,DirContext.search,ldapi,truepositive
BenchmarkTest16783,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14914,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01744,58,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19179,53,DirContext.search,ldapi,truepositive
BenchmarkTest15519,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest09126,53,DirContext.search,ldapi,truepositive
BenchmarkTest16039,52,DirContext.search,ldapi,truepositive
BenchmarkTest08606,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14178,67,DirContext.search,ldapi,truepositive
BenchmarkTest05479,60,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04874,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest11013,53,DirContext.search,ldapi,truepositive
BenchmarkTest00991,56,DirContext.search,ldapi,truepositive
BenchmarkTest00468,68,InitialDirContext.search,ldapi,truepositive
BenchmarkTest00270,48,DirContext.search,ldapi,truepositive
BenchmarkTest19277,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19925,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest09214,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest03010,56,InitialDirContext.search,ldapi,truepositive
BenchmarkTest11759,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14836,48,DirContext.search,ldapi,truepositive
BenchmarkTest14188,66,DirContext.search,ldapi,truepositive
BenchmarkTest04276,55,InitialDirContext.search,ldapi,truepositive
BenchmarkTest12304,53,DirContext.search,ldapi,truepositive
BenchmarkTest16137,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest06087,58,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14276,66,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19837,48,DirContext.search,ldapi,truepositive
BenchmarkTest09680,54,Statement.execute,sqli,falsepositive
BenchmarkTest05246,59,Connection.prepareCall,sqli,falsepositive
BenchmarkTest16568,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15969,54,Statement.executeQuery,sqli,falsepositive
BenchmarkTest00850,76,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14098,51,Statement.execute,sqli,falsepositive
BenchmarkTest09015,54,Statement.addBatch,sqli,falsepositive
BenchmarkTest14036,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15907,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02802,62,Statement.execute,sqli,falsepositive
BenchmarkTest00878,78,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14070,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07795,68,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest10925,55,Statement.execute,sqli,falsepositive
BenchmarkTest19671,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15299,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02194,64,Statement.executeQuery,sqli,falsepositive
BenchmarkTest00917,89,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest18470,54,Statement.execute,sqli,falsepositive
BenchmarkTest20962,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14740,68,Statement.execute,sqli,falsepositive
BenchmarkTest14723,68,Statement.addBatch,sqli,falsepositive
BenchmarkTest10284,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12799,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11586,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest02763,62,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest03463,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20928,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01533,58,Statement.execute,sqli,falsepositive
BenchmarkTest04720,64,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest05933,62,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07193,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest06481,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15271,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest10908,55,Statement.execute,sqli,falsepositive
BenchmarkTest06515,58,Statement.addBatch,sqli,falsepositive
BenchmarkTest07778,68,Statement.execute,sqli,falsepositive
BenchmarkTest15305,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18407,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest08445,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14053,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14768,68,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20933,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05314,61,Statement.executeQuery,sqli,falsepositive
BenchmarkTest09679,54,Statement.execute,sqli,falsepositive
BenchmarkTest12197,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest03434,71,Statement.addBatch,sqli,falsepositive
BenchmarkTest14121,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest10255,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20995,51,Statement.execute,sqli,falsepositive
BenchmarkTest07147,59,Statement.execute,sqli,falsepositive
BenchmarkTest16539,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20326,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest03395,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07181,67,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest06503,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18419,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14041,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07176,67,Statement.executeQuery,sqli,falsepositive
BenchmarkTest19097,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest21014,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest15912,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07114,59,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10222,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest14108,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest03401,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14082,51,Statement.execute,sqli,falsepositive
BenchmarkTest02779,75,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01477,58,Connection.prepareCall,sqli,falsepositive
BenchmarkTest19726,54,Statement.execute,sqli,falsepositive
BenchmarkTest04074,71,Statement.addBatch,sqli,falsepositive
BenchmarkTest21009,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14069,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13404,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest07188,53,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest09020,54,Statement.execute,sqli,falsepositive
BenchmarkTest21002,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest12766,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest10234,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20957,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07118,56,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest16590,54,Statement.execute,sqli,falsepositive
BenchmarkTest19039,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07143,53,Statement.execute,sqli,falsepositive
BenchmarkTest08992,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02775,64,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10930,55,Statement.executeQuery,sqli,falsepositive
BenchmarkTest17782,55,Connection.prepareCall,sqli,falsepositive
BenchmarkTest17804,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05889,64,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09675,54,Statement.execute,sqli,falsepositive
BenchmarkTest12181,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11490,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest03475,66,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest19081,51,Statement.execute,sqli,falsepositive
BenchmarkTest20372,50,Statement.execute,sqli,falsepositive
BenchmarkTest02784,70,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07160,61,Statement.execute,sqli,falsepositive
BenchmarkTest04057,63,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07109,53,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01528,58,Statement.addBatch,sqli,falsepositive
BenchmarkTest02127,70,Connection.prepareCall,sqli,falsepositive
BenchmarkTest05937,62,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest13421,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15936,54,Statement.addBatch,sqli,falsepositive
BenchmarkTest07813,68,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14086,51,Statement.execute,sqli,falsepositive
BenchmarkTest10243,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11503,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest06561,60,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07745,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09027,54,Statement.execute,sqli,falsepositive
BenchmarkTest07783,68,Statement.execute,sqli,falsepositive
BenchmarkTest13458,50,Statement.execute,sqli,falsepositive
BenchmarkTest00866,76,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14048,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19040,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20974,51,Statement.execute,sqli,falsepositive
BenchmarkTest11528,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10929,55,Statement.executeQuery,sqli,falsepositive
BenchmarkTest15310,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05292,72,Statement.addBatch,sqli,falsepositive
BenchmarkTest07102,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17188,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08951,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest03417,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08400,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00854,84,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12809,54,Statement.addBatch,sqli,falsepositive
BenchmarkTest17798,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest06570,71,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest21018,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest06548,71,Statement.executeQuery,sqli,falsepositive
BenchmarkTest04095,65,Statement.execute,sqli,falsepositive
BenchmarkTest00901,78,Statement.execute,sqli,falsepositive
BenchmarkTest20986,51,Statement.execute,sqli,falsepositive
BenchmarkTest16561,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14057,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10904,55,Statement.execute,sqli,falsepositive
BenchmarkTest14756,68,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest19068,51,Statement.execute,sqli,falsepositive
BenchmarkTest11553,54,Statement.execute,sqli,falsepositive
BenchmarkTest04724,62,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07197,66,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20945,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest03446,60,Statement.execute,sqli,falsepositive
BenchmarkTest07131,59,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20983,51,Statement.execute,sqli,falsepositive
BenchmarkTest17172,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest08394,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10942,55,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14104,51,Statement.execute,sqli,falsepositive
BenchmarkTest12775,54,Connection.prepareCall,sqli,falsepositive
