class,line,callee,type,label
BenchmarkTest07189,59,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12008,64,Runtime.exec,cmdi,truepositive
BenchmarkTest18798,60,ProcessBuilder,cmdi,truepositive
BenchmarkTest10862,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05148,66,Runtime.exec,cmdi,truepositive
BenchmarkTest19658,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest17837,55,Statement.execute,sqli,truepositive
BenchmarkTest17850,55,Statement.executeQuery,sqli,truepositive
BenchmarkTest17252,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06490,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20396,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest09696,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest17051,63,Runtime.exec,cmdi,truepositive
BenchmarkTest11662,49,DirContext.search,ldapi,truepositive
BenchmarkTest10912,55,Statement.execute,sqli,truepositive
BenchmarkTest14764,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest13416,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19708,54,Statement.addBatch,sqli,truepositive
BenchmarkTest07620,81,Runtime.exec,cmdi,truepositive
BenchmarkTest05696,58,Runtime.exec,cmdi,truepositive
BenchmarkTest06228,63,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest09629,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest17321,54,DirContext.search,ldapi,falsepositive
BenchmarkTest10314,49,XPath.compile,xpathi,falsepositive
BenchmarkTest14049,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest06241,75,ProcessBuilder,cmdi,falsepositive
BenchmarkTest05869,75,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12232,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15359,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest15161,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest05913,56,Statement.execute,sqli,truepositive
BenchmarkTest09711,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12188,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16414,67,Runtime.exec,cmdi,truepositive
BenchmarkTest03268,83,Runtime.exec,cmdi,truepositive
BenchmarkTest08848,67,Runtime.exec,cmdi,truepositive
BenchmarkTest07787,68,Statement.executeQuery,sqli,truepositive
BenchmarkTest06326,59,Runtime.exec,cmdi,falsepositive
BenchmarkTest09784,49,DirContext.search,ldapi,falsepositive
BenchmarkTest20390,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest08842,67,Runtime.exec,cmdi,truepositive
BenchmarkTest18474,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest05614,67,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest01507,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19186,52,DirContext.search,ldapi,falsepositive
BenchmarkTest20402,49,XPath.compile,xpathi,truepositive
BenchmarkTest20210,63,Runtime.exec,cmdi,truepositive
BenchmarkTest14839,48,DirContext.search,ldapi,falsepositive
BenchmarkTest18631,50,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest12182,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11363,55,Runtime.exec,cmdi,truepositive
BenchmarkTest14062,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00745,75,Runtime.exec,cmdi,truepositive
BenchmarkTest05727,73,Runtime.exec,cmdi,truepositive
BenchmarkTest16556,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09412,62,ProcessBuilder,cmdi,truepositive
BenchmarkTest02855,57,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01501,71,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18436,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02742,64,Connection.prepareCall,sqli,truepositive
BenchmarkTest06540,53,Statement.execute,sqli,truepositive
BenchmarkTest09485,55,Runtime.exec,cmdi,truepositive
BenchmarkTest10849,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest11520,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00632,85,ProcessBuilder,cmdi,truepositive
BenchmarkTest04660,61,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12786,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07749,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11599,53,XPath.evaluate,xpathi,truepositive
BenchmarkTest00862,70,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16295,63,ProcessBuilder,cmdi,falsepositive
BenchmarkTest13281,62,Runtime.exec,cmdi,truepositive
BenchmarkTest16594,54,Statement.execute,sqli,truepositive
BenchmarkTest02219,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10950,55,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest00377,74,DirContext.search,ldapi,truepositive
BenchmarkTest08984,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08436,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10726,67,Runtime.exec,cmdi,truepositive
BenchmarkTest14710,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05315,59,Statement.executeQuery,sqli,falsepositive
BenchmarkTest05142,68,Runtime.exec,cmdi,truepositive
BenchmarkTest03866,59,Runtime.exec,cmdi,truepositive
BenchmarkTest16644,53,XPath.evaluate,xpathi,truepositive
BenchmarkTest14112,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest10128,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest13822,59,ProcessBuilder,cmdi,falsepositive
BenchmarkTest02169,64,Statement.execute,sqli,truepositive
BenchmarkTest15957,54,Statement.execute,sqli,truepositive
BenchmarkTest08386,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20091,59,ProcessBuilder,cmdi,falsepositive
BenchmarkTest17655,56,Runtime.exec,cmdi,truepositive
BenchmarkTest05334,72,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15919,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02817,56,Statement.execute,sqli,truepositive
BenchmarkTest06502,60,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12767,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest08263,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest15932,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12780,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10720,68,Runtime.exec,cmdi,truepositive
BenchmarkTest20314,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09000,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05957,56,XPath.evaluate,xpathi,truepositive
BenchmarkTest10707,57,Runtime.exec,cmdi,falsepositive
BenchmarkTest09006,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00937,70,XPath.compile,xpathi,truepositive
BenchmarkTest00707,89,Runtime.exec,cmdi,falsepositive
BenchmarkTest02780,64,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02811,75,Statement.execute,sqli,falsepositive
BenchmarkTest06084,51,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05284,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20937,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05035,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest12002,64,Runtime.exec,cmdi,truepositive
BenchmarkTest00053,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04273,59,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02144,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04024,63,Connection.prepareCall,sqli,falsepositive
BenchmarkTest10937,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12997,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07724,68,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20352,50,Statement.execute,sqli,truepositive
BenchmarkTest13243,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest03611,74,InitialDirContext.search,ldapi,truepositive
BenchmarkTest14591,70,Runtime.exec,cmdi,truepositive
BenchmarkTest01986,77,Runtime.exec,cmdi,falsepositive
BenchmarkTest03262,70,Runtime.exec,cmdi,truepositive
BenchmarkTest08244,62,Runtime.exec,cmdi,truepositive
BenchmarkTest05702,77,Runtime.exec,cmdi,falsepositive
BenchmarkTest15970,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest02213,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest11388,67,Runtime.exec,cmdi,truepositive
BenchmarkTest02182,64,Statement.execute,sqli,falsepositive
BenchmarkTest07762,68,Statement.addBatch,sqli,falsepositive
BenchmarkTest03910,70,Runtime.exec,cmdi,truepositive
BenchmarkTest13312,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest20701,60,ProcessBuilder,cmdi,falsepositive
BenchmarkTest15284,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05919,62,Statement.execute,sqli,falsepositive
BenchmarkTest13910,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest03778,72,ProcessBuilder,cmdi,falsepositive
BenchmarkTest00638,81,ProcessBuilder,cmdi,truepositive
BenchmarkTest10122,63,Runtime.exec,cmdi,truepositive
BenchmarkTest00720,88,Runtime.exec,cmdi,falsepositive
BenchmarkTest12830,54,Statement.execute,sqli,truepositive
BenchmarkTest13479,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17693,57,Runtime.exec,cmdi,truepositive
BenchmarkTest07095,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20950,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00887,70,Statement.addBatch,sqli,truepositive
BenchmarkTest02778,62,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18406,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest00263,56,Runtime.exec,cmdi,truepositive
BenchmarkTest08246,62,Runtime.exec,cmdi,truepositive
BenchmarkTest20175,51,Runtime.exec,cmdi,truepositive
BenchmarkTest06463,58,Connection.prepareCall,sqli,falsepositive
BenchmarkTest14707,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04494,71,Runtime.exec,cmdi,truepositive
BenchmarkTest10268,50,Statement.execute,sqli,truepositive
BenchmarkTest17568,66,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest20929,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14769,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15270,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest03177,64,ProcessBuilder,cmdi,truepositive
BenchmarkTest10299,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest17022,52,Runtime.exec,cmdi,truepositive
BenchmarkTest12223,51,Statement.execute,sqli,falsepositive
BenchmarkTest03602,70,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest12237,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12170,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest00733,83,Runtime.exec,cmdi,truepositive
BenchmarkTest19067,51,Statement.execute,sqli,falsepositive
BenchmarkTest19838,48,DirContext.search,ldapi,truepositive
BenchmarkTest12006,64,Runtime.exec,cmdi,truepositive
BenchmarkTest02001,69,Runtime.exec,cmdi,truepositive
BenchmarkTest10037,58,ProcessBuilder,cmdi,truepositive
BenchmarkTest08432,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12037,53,Runtime.exec,cmdi,truepositive
BenchmarkTest06246,66,ProcessBuilder,cmdi,falsepositive
BenchmarkTest19098,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00294,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest19019,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest10710,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest11908,62,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest07146,54,Statement.execute,sqli,falsepositive
BenchmarkTest11399,56,Runtime.exec,cmdi,truepositive
BenchmarkTest08995,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18437,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19537,55,Runtime.exec,cmdi,truepositive
BenchmarkTest06480,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15810,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest02747,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest10738,68,Runtime.exec,cmdi,truepositive
BenchmarkTest09878,49,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest17053,63,Runtime.exec,cmdi,truepositive
BenchmarkTest11354,56,Runtime.exec,cmdi,truepositive
BenchmarkTest05917,69,Statement.execute,sqli,truepositive
BenchmarkTest17585,63,ProcessBuilder,cmdi,truepositive
BenchmarkTest05146,72,Runtime.exec,cmdi,falsepositive
BenchmarkTest20161,52,Runtime.exec,cmdi,truepositive
BenchmarkTest10223,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest07115,67,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08964,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04680,64,Statement.execute,sqli,truepositive
BenchmarkTest04702,75,Statement.executeQuery,sqli,falsepositive
BenchmarkTest05895,60,Statement.addBatch,sqli,truepositive
BenchmarkTest18924,53,Runtime.exec,cmdi,truepositive
BenchmarkTest11585,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17768,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest12307,53,DirContext.search,ldapi,falsepositive
BenchmarkTest10454,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest00995,50,DirContext.search,ldapi,truepositive
BenchmarkTest04716,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02032,72,Runtime.exec,cmdi,falsepositive
BenchmarkTest07633,70,Runtime.exec,cmdi,truepositive
BenchmarkTest17824,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18454,54,Statement.execute,sqli,truepositive
BenchmarkTest03478,64,XPath.compile,xpathi,truepositive
BenchmarkTest02795,62,Connection.prepareStatement,sqli,truepositive
BenchmarkTest03903,73,Runtime.exec,cmdi,truepositive
BenchmarkTest15807,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest19022,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09132,52,DirContext.search,ldapi,truepositive
BenchmarkTest01580,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06578,52,XPath.evaluate,xpathi,truepositive
BenchmarkTest04533,70,Runtime.exec,cmdi,truepositive
BenchmarkTest03416,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08401,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02215,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20361,50,Statement.execute,sqli,truepositive
BenchmarkTest11371,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest06477,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01346,54,Runtime.exec,cmdi,truepositive
BenchmarkTest04046,63,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09394,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest11540,54,Statement.execute,sqli,truepositive
BenchmarkTest02029,66,Runtime.exec,cmdi,falsepositive
BenchmarkTest16699,48,DirContext.search,ldapi,falsepositive
BenchmarkTest17771,55,Connection.prepareCall,sqli,falsepositive
BenchmarkTest18899,63,Runtime.exec,cmdi,truepositive
BenchmarkTest09881,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02781,61,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15053,60,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest17869,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15754,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest20994,51,Statement.execute,sqli,falsepositive
BenchmarkTest05616,72,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest06347,65,Runtime.exec,cmdi,truepositive
BenchmarkTest00848,84,Connection.prepareCall,sqli,falsepositive
BenchmarkTest15799,56,Runtime.exec,cmdi,truepositive
BenchmarkTest11368,67,Runtime.exec,cmdi,truepositive
BenchmarkTest14724,68,Statement.addBatch,sqli,truepositive
BenchmarkTest17236,50,Statement.execute,sqli,truepositive
BenchmarkTest14772,67,XPath.compile,xpathi,truepositive
BenchmarkTest15971,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12167,51,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20946,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02733,64,Connection.prepareCall,sqli,truepositive
BenchmarkTest07816,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07101,53,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13298,52,Runtime.exec,cmdi,truepositive
BenchmarkTest16136,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest03247,60,Runtime.exec,cmdi,truepositive
BenchmarkTest11537,54,Statement.addBatch,sqli,truepositive
BenchmarkTest14068,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04677,75,Statement.addBatch,sqli,truepositive
BenchmarkTest17939,53,DirContext.search,ldapi,falsepositive
BenchmarkTest13253,52,Runtime.exec,cmdi,truepositive
BenchmarkTest17940,53,DirContext.search,ldapi,truepositive
BenchmarkTest07515,78,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest18254,56,Runtime.exec,cmdi,truepositive
BenchmarkTest08429,50,Statement.executeQuery,sqli,falsepositive
BenchmarkTest00947,73,XPath.evaluate,xpathi,truepositive
BenchmarkTest10107,63,Runtime.exec,cmdi,truepositive
BenchmarkTest04646,75,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19653,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest09717,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08131,59,ProcessBuilder,cmdi,truepositive
BenchmarkTest16538,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest02617,71,Runtime.exec,cmdi,falsepositive
BenchmarkTest02162,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17872,54,XPath.compile,xpathi,truepositive
BenchmarkTest02820,64,Statement.execute,sqli,falsepositive
BenchmarkTest17684,68,Runtime.exec,cmdi,truepositive
BenchmarkTest14569,81,Runtime.exec,cmdi,truepositive
BenchmarkTest15925,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18268,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest07163,59,Statement.execute,sqli,falsepositive
BenchmarkTest16299,62,ProcessBuilder,cmdi,truepositive
BenchmarkTest04632,75,Connection.prepareCall,sqli,falsepositive
BenchmarkTest06581,55,XPath.evaluate,xpathi,truepositive
BenchmarkTest12808,54,Statement.addBatch,sqli,truepositive
BenchmarkTest06316,60,Runtime.exec,cmdi,truepositive
BenchmarkTest14136,50,XPath.evaluate,xpathi,falsepositive
BenchmarkTest20932,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04880,57,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02918,50,DirContext.search,ldapi,truepositive
BenchmarkTest15523,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest09678,54,Statement.execute,sqli,truepositive
BenchmarkTest02632,70,Runtime.exec,cmdi,truepositive
BenchmarkTest04094,63,Statement.execute,sqli,truepositive
BenchmarkTest12569,63,ProcessBuilder,cmdi,truepositive
BenchmarkTest19070,51,Statement.execute,sqli,truepositive
BenchmarkTest02145,75,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08362,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest03433,58,Statement.addBatch,sqli,falsepositive
BenchmarkTest05028,70,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest17653,56,Runtime.exec,cmdi,truepositive
BenchmarkTest03765,68,ProcessBuilder.command,cmdi,truepositive
